event_id,customer_id,event_timestamp,event_type,product_id
8982,8045,2026-06-03 01:04:42.662842,page_view,393
8983,464,2024-10-27 15:43:00.227708,page_view,67
8984,8148,2026-02-19 18:32:09.298662,purchase,44
8985,4499,2025-09-02 05:56:53.717053,add_to_cart,273
8986,9949,2026-01-23 21:07:25.195086,add_to_cart,8
8987,3916,2024-11-02 00:55:20.404978,add_to_cart,229
8988,8319,2025-05-18 17:05:32.921519,purchase,482
8989,5597,2025-09-26 05:49:31.345828,product_view,291
8990,5973,2025-03-21 09:48:20.151246,page_view,191
8991,9450,2025-11-20 11:48:26.079261,product_view,28
8992,2311,2024-09-08 05:38:41.044946,product_view,343
8993,2928,2025-03-08 06:00:42.929849,purchase,438
8994,5665,2026-02-09 06:26:49.157376,add_to_cart,76
8995,7703,2025-12-22 07:55:26.526678,add_to_cart,466
8996,5992,2025-03-01 14:41:49.192369,page_view,395
8997,6766,2025-04-19 19:50:40.526409,product_view,154
8998,2236,2024-09-07 23:15:03.297407,purchase,163
8999,9270,2025-07-20 03:01:39.295213,add_to_cart,390
9000,5942,2025-11-03 07:53:20.479563,add_to_cart,164
9001,5318,2025-12-13 00:06:56.318844,page_view,500
9002,7568,2025-08-07 03:18:35.581273,page_view,40
9003,2702,2025-11-08 15:06:24.302972,page_view,344
9004,7812,2024-11-14 22:29:16.826581,product_view,106
9005,8592,2025-07-07 11:48:36.322500,page_view,495
9006,4643,2026-02-14 07:56:34.828480,purchase,361
9007,7123,2025-11-12 03:16:07.415518,product_view,446
9008,4322,2025-05-26 10:52:30.366132,page_view,73
9009,4109,2026-08-01 08:45:56.283180,purchase,155
9010,6677,2026-08-03 23:51:55.854619,page_view,143
9011,1161,2025-07-12 02:43:01.742918,page_view,482
9012,1953,2025-10-08 04:42:11.147440,product_view,132
9013,9026,2026-07-07 23:07:04.441854,add_to_cart,215
9014,303,2024-08-30 22:53:28.306124,page_view,315
9015,1849,2025-08-19 13:22:44.008534,product_view,356
9016,9976,2025-12-08 21:28:02.863541,page_view,113
9017,5982,2025-04-06 15:32:41.424246,page_view,229
9018,8605,2024-09-08 22:08:53.098970,product_view,114
9019,8562,2026-05-28 08:23:05.558259,add_to_cart,448
9020,7489,2026-06-17 00:05:33.201622,product_view,19
9021,9677,2026-06-02 18:38:19.480078,page_view,295
9022,4181,2026-07-02 01:03:26.279865,product_view,36
9023,7872,2026-04-05 15:36:13.058352,page_view,249
9024,6854,2024-11-15 02:16:17.401210,purchase,163
9025,4045,2025-02-07 22:31:00.347722,product_view,305
9026,7704,2025-11-10 02:43:52.359545,add_to_cart,233
9027,9317,2025-04-03 03:30:43.591190,product_view,434
9028,5532,2025-08-05 19:06:20.802693,purchase,342
9029,453,2026-01-16 23:12:53.033568,product_view,269
9030,8438,2026-07-30 13:23:05.442029,add_to_cart,133
9031,631,2025-10-22 12:49:03.723838,product_view,26
9032,9903,2024-12-30 04:28:05.690522,add_to_cart,270
9033,9309,2025-08-20 07:20:03.264801,page_view,66
9034,9892,2024-10-31 09:27:17.446091,page_view,14
9035,6449,2025-01-23 09:58:08.604342,add_to_cart,18
9036,7904,2026-04-17 06:57:16.849524,purchase,72
9037,6320,2025-04-21 14:02:25.166909,product_view,189
9038,795,2025-01-01 14:23:20.132286,product_view,291
9039,8240,2026-07-09 12:16:49.321733,purchase,261
9040,72,2025-09-26 23:47:58.162243,product_view,157
9041,2429,2025-02-01 07:01:20.154236,add_to_cart,5
9042,8722,2026-04-22 16:59:17.453005,product_view,415
9043,3208,2025-08-29 09:59:37.463596,product_view,102
9044,8643,2025-06-20 11:35:29.698071,add_to_cart,464
9045,61,2026-01-05 23:42:02.350229,add_to_cart,190
9046,8284,2026-04-05 03:13:52.583650,purchase,346
9047,7807,2025-12-05 20:20:42.996420,add_to_cart,129
9048,8183,2025-09-27 04:09:56.140139,product_view,255
9049,9883,2025-05-24 09:23:48.535737,page_view,127
9050,1485,2026-07-13 20:29:45.112777,page_view,227
9051,5200,2025-11-25 00:36:02.656549,purchase,320
9052,5836,2025-06-05 14:31:40.970642,add_to_cart,244
9053,4591,2026-04-28 01:03:35.013607,purchase,206
9054,2569,2026-07-31 02:41:16.698324,purchase,352
9055,9215,2026-08-01 08:29:09.299383,purchase,15
9056,102,2025-07-21 12:17:51.120255,add_to_cart,235
9057,5656,2025-10-04 10:33:06.651555,page_view,242
9058,3362,2025-06-19 08:36:12.243485,purchase,364
9059,1208,2025-06-04 17:15:01.587850,page_view,113
9060,398,2025-01-10 17:18:35.137487,page_view,55
9061,2313,2024-11-29 22:34:34.784382,page_view,490
9062,7226,2025-07-05 00:35:08.647439,add_to_cart,278
9063,148,2024-11-10 09:37:25.925012,page_view,494
9064,3445,2025-09-29 18:50:54.697320,purchase,22
9065,4722,2026-01-18 18:48:15.620307,add_to_cart,420
9066,3527,2024-12-11 19:38:45.831932,purchase,479
9067,3155,2025-08-30 10:07:24.651233,add_to_cart,499
9068,5044,2025-11-10 20:14:22.033234,product_view,147
9069,9063,2025-10-22 18:58:13.522321,add_to_cart,78
9070,347,2024-12-07 08:03:54.277008,product_view,127
9071,4880,2025-02-23 16:11:57.441749,page_view,241
9072,6761,2024-12-29 12:57:15.312691,purchase,471
9073,9169,2024-12-06 23:29:52.111068,page_view,143
9074,9845,2025-09-16 02:38:54.683314,product_view,273
9075,1163,2025-04-18 06:57:04.902826,product_view,332
9076,1067,2025-11-12 15:06:22.345537,add_to_cart,373
9077,2003,2026-01-13 16:21:49.767422,add_to_cart,191
9078,8013,2025-09-06 07:09:55.817577,product_view,81
9079,3386,2025-08-21 23:13:28.878868,page_view,384
9080,7386,2025-01-17 04:09:51.108826,page_view,70
9081,6520,2025-11-08 14:52:19.956357,product_view,462
9082,9330,2025-11-23 16:53:11.876465,product_view,284
9083,3644,2026-07-27 11:11:06.232995,purchase,59
9084,5173,2025-09-11 23:06:00.646945,purchase,407
9085,1703,2026-05-31 14:44:48.031455,page_view,449
9086,2807,2026-06-26 05:20:18.422539,purchase,210
9087,5272,2026-01-09 08:12:07.942179,add_to_cart,345
9088,7743,2024-10-22 18:58:35.670572,purchase,279
9089,9949,2026-01-15 14:54:35.671409,product_view,30
9090,7523,2025-12-17 08:10:09.849988,add_to_cart,277
9091,190,2025-09-24 05:28:40.221711,add_to_cart,295
9092,9106,2025-10-20 05:22:46.415597,product_view,146
9093,1235,2026-05-23 10:31:00.810672,add_to_cart,433
9094,3747,2024-11-02 23:35:14.135988,add_to_cart,201
9095,8158,2024-12-15 05:25:49.460344,add_to_cart,178
9096,6749,2025-07-11 15:19:02.661706,page_view,295
9097,9590,2024-11-19 01:38:39.807368,purchase,9
9098,4826,2025-11-02 10:33:04.744763,purchase,463
9099,1440,2025-02-05 00:28:57.747545,add_to_cart,79
9100,9778,2025-08-27 04:43:55.679358,add_to_cart,356
9101,9505,2026-04-06 20:45:17.792790,purchase,332
9102,4317,2024-11-28 18:21:20.442351,purchase,288
9103,821,2026-07-12 10:38:37.951554,product_view,350
9104,5633,2024-11-07 18:31:23.687039,purchase,52
9105,438,2025-12-22 23:58:25.250828,product_view,190
9106,3334,2025-05-08 03:44:04.640481,add_to_cart,94
9107,8929,2025-04-10 11:26:22.931206,page_view,476
9108,1212,2025-11-25 10:54:20.892308,purchase,79
9109,6315,2025-04-06 16:07:35.066722,purchase,500
9110,6464,2026-08-12 18:42:38.667091,add_to_cart,496
9111,7452,2024-12-28 19:00:02.957086,purchase,3
9112,3644,2025-08-23 13:30:36.691833,purchase,424
9113,5402,2025-08-08 22:02:32.394008,page_view,463
9114,6770,2025-10-19 16:29:27.129779,product_view,147
9115,6567,2025-05-16 18:20:59.121108,purchase,495
9116,2207,2024-08-27 16:35:52.851504,page_view,159
9117,8548,2024-09-18 05:38:32.071974,page_view,9
9118,2054,2025-12-31 03:28:31.490730,page_view,192
9119,6018,2026-05-25 03:36:52.389799,page_view,342
9120,4059,2024-11-03 11:52:34.049726,add_to_cart,119
9121,4979,2025-03-10 12:36:30.856700,purchase,383
9122,4528,2026-05-08 21:31:00.306046,page_view,82
9123,3815,2025-07-21 20:16:17.473954,page_view,52
9124,3140,2026-07-30 10:14:49.232788,purchase,298
9125,5005,2025-04-25 21:06:08.546820,add_to_cart,373
9126,6231,2026-07-29 07:40:30.872139,add_to_cart,69
9127,659,2026-02-05 05:41:56.250167,page_view,149
9128,2640,2026-05-08 00:17:47.312183,page_view,94
9129,5821,2026-07-23 04:42:12.462785,product_view,327
9130,5519,2025-03-22 22:22:11.969234,purchase,352
9131,7620,2025-09-21 01:35:54.409896,product_view,291
9132,2883,2025-08-31 07:02:50.541879,page_view,37
9133,3046,2025-08-10 21:52:30.125412,purchase,275
9134,2832,2026-03-03 03:43:17.204656,page_view,332
9135,4135,2026-02-24 17:31:04.491531,purchase,237
9136,9751,2025-02-02 21:18:41.283207,page_view,30
9137,3696,2024-11-11 23:35:57.081198,purchase,99
9138,3762,2025-06-06 09:10:35.310835,product_view,107
9139,9022,2024-11-23 14:22:17.446024,purchase,498
9140,1597,2025-01-20 11:14:44.978730,product_view,493
9141,4639,2025-08-04 07:56:16.819748,product_view,21
9142,3478,2025-01-01 19:10:26.415282,page_view,327
9143,4059,2026-01-03 05:32:30.191995,product_view,484
9144,3080,2026-01-08 14:56:31.599935,purchase,211
9145,5241,2025-05-11 23:00:54.505064,add_to_cart,117
9146,2702,2026-03-11 14:34:00.041117,add_to_cart,485
9147,9523,2024-11-13 20:34:21.773369,page_view,166
9148,4561,2025-08-16 02:35:19.011649,add_to_cart,71
9149,642,2025-03-19 07:18:19.448204,purchase,361
9150,172,2026-04-26 23:53:01.608818,page_view,419
9151,7440,2026-06-22 08:29:43.654309,purchase,45
9152,3005,2025-01-08 12:54:25.674714,purchase,456
9153,2405,2026-07-11 00:03:51.388735,add_to_cart,247
9154,5603,2026-07-04 00:58:01.734835,page_view,124
9155,133,2026-05-28 04:46:20.560999,purchase,379
9156,3905,2025-07-08 11:46:41.970086,add_to_cart,192
9157,5081,2025-09-23 12:17:33.630508,page_view,334
9158,1501,2026-02-22 14:04:20.669774,page_view,367
9159,6941,2025-05-17 01:12:12.982493,purchase,381
9160,6133,2026-07-14 06:25:48.794229,purchase,213
9161,8732,2026-05-24 22:09:56.490401,product_view,499
9162,5514,2025-07-22 14:50:31.329113,add_to_cart,287
9163,6450,2025-09-12 08:15:50.097134,purchase,281
9164,5111,2026-05-02 15:25:00.360758,add_to_cart,289
9165,3529,2025-01-18 04:37:29.878487,product_view,406
9166,8200,2026-04-15 22:52:18.061204,page_view,59
9167,6508,2025-08-30 03:29:28.444048,product_view,79
9168,9276,2025-10-23 00:53:34.761648,purchase,19
9169,9503,2025-12-04 17:17:59.506950,purchase,166
9170,3973,2026-08-02 07:47:25.634173,add_to_cart,418
9171,6648,2025-11-13 10:13:24.739743,page_view,255
9172,5439,2025-02-07 09:02:18.699712,add_to_cart,323
9173,4292,2026-03-03 05:40:01.711144,add_to_cart,229
9174,9119,2024-12-15 06:47:43.897898,page_view,211
9175,4980,2025-05-02 19:01:40.196500,page_view,97
9176,1382,2024-08-22 11:48:51.907547,page_view,391
9177,5857,2025-07-29 00:43:07.088528,add_to_cart,244
9178,3626,2025-03-15 16:40:03.901389,page_view,137
9179,5161,2025-11-26 19:43:59.163300,add_to_cart,6
9180,1723,2025-05-01 04:01:27.215172,add_to_cart,214
9181,9888,2024-09-04 04:12:49.488443,product_view,71
9182,4977,2026-04-12 04:02:33.273974,purchase,103
9183,6169,2025-08-25 14:08:35.317411,purchase,92
9184,6890,2025-03-20 04:16:24.548325,add_to_cart,382
9185,456,2025-02-03 11:07:24.274175,product_view,17
9186,727,2025-08-12 19:15:11.547845,product_view,212
9187,2879,2026-03-15 07:22:43.345994,purchase,174
9188,2225,2026-01-24 14:22:37.718877,page_view,124
9189,5897,2024-11-23 03:21:11.941306,product_view,1
9190,2399,2024-09-10 13:59:24.724822,purchase,24
9191,828,2026-06-22 16:12:10.801385,product_view,390
9192,1731,2025-05-25 02:36:51.545237,purchase,57
9193,7590,2025-09-10 21:57:32.924917,purchase,496
9194,2586,2025-06-30 05:50:49.061237,page_view,204
9195,7862,2024-09-16 09:46:59.674151,purchase,179
9196,5328,2025-02-20 11:28:13.540073,add_to_cart,99
9197,4905,2024-09-29 22:43:55.912531,product_view,22
9198,5156,2026-03-11 08:34:11.392854,page_view,435
9199,3850,2025-09-04 02:02:46.873097,product_view,137
9200,2135,2025-11-19 02:33:41.924149,page_view,435
9201,5704,2025-09-03 20:09:17.869915,add_to_cart,53
9202,656,2026-03-24 20:36:21.306877,page_view,144
9203,8384,2026-03-01 05:41:00.488442,add_to_cart,267
9204,805,2025-11-08 09:09:42.717232,page_view,118
9205,1668,2026-04-07 20:01:54.309790,purchase,359
9206,4599,2025-10-12 00:49:01.909177,add_to_cart,312
9207,514,2025-04-02 23:16:42.948896,purchase,199
9208,6408,2026-06-07 03:12:47.392328,add_to_cart,376
9209,1817,2025-03-27 04:47:25.970306,add_to_cart,263
9210,7980,2024-12-04 01:00:01.480950,product_view,248
9211,6274,2026-04-05 09:24:21.645520,purchase,54
9212,4095,2025-12-07 09:59:30.631747,purchase,378
9213,9001,2025-02-27 02:35:08.546292,page_view,60
9214,2913,2025-10-29 13:55:19.497628,product_view,228
9215,3646,2025-01-20 08:06:43.301920,product_view,187
9216,5902,2025-05-27 07:42:20.336154,purchase,350
9217,6444,2025-04-30 20:02:36.311855,product_view,366
9218,3714,2025-02-20 09:07:14.324389,add_to_cart,232
9219,7193,2024-12-31 09:51:00.431095,add_to_cart,243
9220,1258,2025-11-06 19:41:17.046115,product_view,222
9221,7225,2024-11-30 10:54:18.579242,purchase,477
9222,3044,2026-05-15 02:40:29.704744,add_to_cart,436
9223,1118,2024-12-05 00:14:39.087415,product_view,87
9224,8981,2026-06-21 16:48:18.563699,add_to_cart,83
9225,7557,2025-08-15 10:29:55.309011,purchase,158
9226,3956,2025-07-18 02:34:52.199551,product_view,225
9227,1789,2025-07-08 19:33:23.551438,purchase,130
9228,6251,2024-10-25 08:10:04.205168,add_to_cart,451
9229,8268,2026-06-20 21:10:57.274831,page_view,131
9230,1786,2026-07-27 09:05:29.191424,purchase,280
9231,3481,2025-04-02 22:38:12.874210,page_view,173
9232,1499,2025-01-18 13:17:37.090290,page_view,75
9233,1687,2025-04-11 20:26:34.940305,product_view,383
9234,6451,2026-05-20 07:45:38.569705,page_view,398
9235,9822,2025-12-03 23:08:23.908897,purchase,25
9236,7499,2025-05-22 14:36:10.917503,product_view,298
9237,7061,2026-03-20 18:50:48.216855,product_view,396
9238,7033,2025-03-10 13:10:06.730795,add_to_cart,40
9239,5254,2026-02-21 15:11:03.587828,add_to_cart,372
9240,9663,2025-09-26 03:29:29.418553,page_view,214
9241,2284,2025-11-08 09:03:57.929406,product_view,319
9242,3662,2025-03-22 04:24:31.554302,purchase,88
9243,4203,2025-05-05 17:29:56.708419,purchase,380
9244,5576,2025-03-17 23:24:29.905982,add_to_cart,118
9245,2232,2025-05-19 03:40:32.111323,purchase,447
9246,974,2024-11-05 23:02:45.587039,product_view,119
9247,3232,2025-11-10 03:49:22.288256,add_to_cart,481
9248,1370,2025-11-13 03:52:43.764877,purchase,237
9249,9099,2024-11-17 01:23:31.915407,purchase,28
9250,9909,2026-05-05 20:15:33.456035,page_view,498
9251,4189,2025-10-03 20:15:57.521483,page_view,217
9252,639,2024-12-30 12:56:50.865656,page_view,127
9253,9915,2025-01-29 03:28:39.266762,product_view,222
9254,5468,2026-08-12 04:39:43.905303,purchase,218
9255,9265,2024-09-25 14:21:36.640995,product_view,322
9256,7355,2024-09-04 04:54:26.864739,purchase,161
9257,9918,2025-01-08 21:02:55.190760,purchase,370
9258,6127,2025-05-05 12:18:10.110663,page_view,237
9259,1849,2026-05-25 18:21:49.292999,page_view,81
9260,3338,2026-06-24 00:11:15.825138,add_to_cart,370
9261,5245,2024-11-17 08:01:27.338653,product_view,185
9262,2659,2025-01-17 12:55:17.038881,add_to_cart,348
9263,9505,2025-09-28 19:46:22.007304,add_to_cart,309
9264,9276,2024-11-16 14:12:00.243500,page_view,463
9265,7595,2025-01-17 06:34:19.423274,purchase,199
9266,1232,2025-12-29 05:33:26.657856,add_to_cart,338
9267,3857,2025-06-10 05:39:50.431985,page_view,291
9268,1629,2026-05-12 17:51:30.400919,page_view,76
9269,3416,2025-03-22 20:50:58.737562,purchase,303
9270,8388,2026-02-03 22:07:10.486183,page_view,163
9271,4731,2024-11-09 04:14:13.990946,purchase,128
9272,9987,2026-03-21 06:29:57.635253,add_to_cart,318
9273,2335,2025-02-18 02:17:39.174096,add_to_cart,359
9274,8986,2026-04-29 18:17:13.208824,purchase,221
9275,474,2024-08-22 02:36:41.471976,page_view,148
9276,6083,2025-11-07 21:46:02.461812,purchase,252
9277,349,2025-07-18 18:45:16.632447,purchase,27
9278,8227,2025-12-23 20:41:44.401197,page_view,269
9279,9173,2025-02-06 01:50:57.246788,product_view,458
9280,2762,2025-05-02 20:10:00.463848,page_view,315
9281,8769,2026-02-05 01:37:04.319518,purchase,56
9282,9125,2026-07-19 19:11:00.432010,purchase,223
9283,5782,2026-03-06 01:14:46.787636,add_to_cart,251
9284,6486,2026-03-24 06:01:18.956239,add_to_cart,72
9285,7273,2026-06-01 20:34:01.560010,purchase,298
9286,8374,2025-02-23 06:36:33.189473,add_to_cart,64
9287,4399,2025-10-26 00:06:41.132460,add_to_cart,231
9288,1825,2026-05-08 00:21:42.626305,page_view,335
9289,8700,2025-12-13 20:39:16.626549,add_to_cart,269
9290,5937,2025-04-07 21:30:48.972059,page_view,391
9291,2271,2025-09-18 04:56:55.120838,product_view,231
9292,1843,2025-02-25 08:37:46.418247,product_view,281
9293,4435,2026-08-01 04:11:42.023553,add_to_cart,37
9294,4446,2025-11-15 06:26:13.849710,purchase,12
9295,9478,2026-05-25 05:20:40.510391,product_view,77
9296,3763,2024-11-04 21:18:24.090588,add_to_cart,112
9297,6453,2025-11-26 16:33:00.420410,purchase,371
9298,5730,2025-05-28 20:52:21.294507,page_view,492
9299,3359,2024-08-26 16:16:16.136247,product_view,24
9300,5319,2025-02-17 01:37:32.981636,add_to_cart,301
9301,2468,2024-10-19 12:58:22.925615,add_to_cart,404
9302,3602,2026-06-01 23:31:34.542354,purchase,389
9303,3418,2025-07-03 18:42:27.997779,page_view,165
9304,5766,2025-07-10 05:40:29.120578,add_to_cart,78
9305,408,2026-01-24 16:47:37.399164,page_view,421
9306,5614,2024-09-10 09:05:56.275022,purchase,64
9307,9820,2026-06-15 12:04:17.073802,product_view,75
9308,9036,2026-02-13 12:06:16.252139,purchase,414
9309,3473,2026-04-06 08:13:05.705483,product_view,234
9310,2798,2025-01-27 19:46:00.006747,product_view,317
9311,8199,2025-03-03 14:34:38.499324,add_to_cart,280
9312,5115,2025-04-06 17:24:46.652057,product_view,259
9313,8831,2025-09-21 00:01:29.293478,add_to_cart,169
9314,5175,2025-12-07 19:22:45.793860,add_to_cart,44
9315,1331,2025-05-14 06:27:32.523044,product_view,296
9316,1098,2025-12-11 08:21:15.175612,add_to_cart,81
9317,2617,2025-07-06 12:57:59.407793,product_view,99
9318,214,2025-02-10 05:01:27.565483,product_view,466
9319,8080,2025-09-28 14:07:18.774827,purchase,447
9320,8525,2024-12-13 18:33:48.947380,product_view,442
9321,2315,2024-10-27 10:18:12.370672,page_view,175
9322,3520,2025-12-20 03:47:36.187418,page_view,166
9323,1059,2025-06-18 06:02:09.676893,product_view,350
9324,2643,2026-08-11 01:23:53.569832,page_view,334
9325,916,2025-05-31 03:48:12.566131,product_view,120
9326,4556,2026-01-07 14:22:28.320718,purchase,81
9327,6596,2024-11-02 01:28:51.836015,add_to_cart,480
9328,5720,2026-05-13 03:54:04.945590,add_to_cart,399
9329,4561,2025-02-27 22:27:30.878593,page_view,286
9330,6523,2026-03-28 09:14:43.656221,page_view,439
9331,7326,2025-07-24 11:16:53.380082,purchase,358
9332,8495,2024-12-23 00:13:56.665420,purchase,19
9333,5465,2026-08-06 07:28:05.654963,purchase,330
9334,7997,2025-08-15 05:42:38.369035,product_view,480
9335,2944,2026-08-20 07:01:23.977244,page_view,87
9336,158,2025-03-30 17:45:06.764889,page_view,101
9337,3747,2025-12-26 22:08:57.221222,product_view,277
9338,9013,2026-01-15 09:38:14.609776,purchase,99
9339,8571,2025-10-29 00:43:54.421158,product_view,293
9340,9399,2026-04-15 08:48:04.494084,page_view,484
9341,4200,2024-09-04 03:37:52.955980,add_to_cart,496
9342,9291,2024-09-16 20:10:39.706939,product_view,3
9343,7849,2026-03-19 04:31:06.571135,add_to_cart,495
9344,8178,2026-07-21 22:15:49.549379,product_view,375
9345,6352,2025-01-08 11:22:03.379097,product_view,331
9346,2025,2025-01-30 23:58:41.236404,purchase,15
9347,5320,2024-12-01 05:52:56.669974,purchase,307
9348,2126,2025-02-23 23:09:11.659996,product_view,160
9349,6413,2026-01-15 06:18:40.945599,purchase,388
9350,8399,2026-03-27 19:32:30.546627,add_to_cart,73
9351,3685,2026-08-15 21:33:58.157022,purchase,78
9352,1047,2024-12-18 11:29:53.072841,product_view,328
9353,5814,2025-05-24 22:03:24.853598,page_view,467
9354,6939,2024-08-27 21:16:18.901529,product_view,428
9355,9929,2026-03-14 08:57:33.522031,product_view,401
9356,917,2025-01-08 09:09:57.186133,purchase,81
9357,770,2025-04-24 09:33:27.400126,add_to_cart,150
9358,3031,2025-02-08 04:32:34.134646,purchase,485
9359,2769,2024-10-31 08:33:37.549210,purchase,499
9360,5155,2025-05-19 03:41:09.941026,page_view,163
9361,7144,2026-01-22 20:20:57.886532,add_to_cart,340
9362,9703,2025-08-03 13:46:29.262901,product_view,394
9363,4099,2025-09-04 15:26:03.291928,page_view,279
9364,325,2024-11-12 11:09:31.215724,product_view,52
9365,387,2025-10-11 20:05:17.120007,product_view,72
9366,954,2025-01-26 22:44:34.785487,purchase,281
9367,3141,2025-12-22 17:12:13.099288,purchase,412
9368,9624,2026-05-14 17:27:48.227273,page_view,209
9369,5533,2025-07-05 12:58:36.185988,product_view,61
9370,8331,2025-09-24 21:05:04.431398,page_view,467
9371,4599,2024-12-12 05:33:10.617074,page_view,446
9372,4131,2025-01-30 20:25:36.829059,product_view,164
9373,3653,2026-06-20 09:18:14.413990,purchase,195
9374,6912,2026-08-13 20:30:15.997907,purchase,125
9375,1631,2026-04-19 13:51:43.697136,purchase,443
9376,4085,2026-06-19 11:20:53.254153,purchase,436
9377,6263,2026-06-30 05:29:51.160927,add_to_cart,354
9378,8205,2025-06-07 14:20:37.983816,product_view,245
9379,1966,2026-07-05 13:27:18.634897,page_view,130
9380,8005,2025-01-03 22:46:09.316114,page_view,34
9381,9148,2026-07-07 05:44:25.349104,add_to_cart,190
9382,3388,2025-08-04 11:19:26.158893,purchase,8
9383,1990,2025-10-18 03:13:13.674775,add_to_cart,45
9384,1525,2025-09-23 07:45:56.122900,add_to_cart,374
9385,8897,2025-03-16 04:36:26.936084,add_to_cart,432
9386,2219,2025-08-17 00:35:25.579828,page_view,109
9387,825,2026-01-03 17:17:42.345828,product_view,286
9388,6393,2025-10-04 03:36:27.319096,page_view,320
9389,4057,2025-08-14 00:56:34.148453,page_view,33
9390,5241,2026-05-12 11:50:57.091888,page_view,384
9391,3791,2026-04-04 21:43:08.235693,page_view,5
9392,4773,2026-07-07 14:21:40.490284,product_view,205
9393,8955,2025-06-25 12:46:03.899507,product_view,320
9394,6252,2026-03-18 19:39:27.813046,purchase,185
9395,9335,2025-11-14 05:47:43.953980,product_view,426
9396,9108,2026-02-04 06:30:16.000337,page_view,341
9397,2440,2024-12-26 09:52:18.290374,page_view,209
9398,9795,2024-12-15 04:02:51.951166,add_to_cart,156
9399,5353,2026-07-08 03:50:42.051412,purchase,30
9400,6950,2025-05-13 15:16:01.864978,product_view,373
9401,871,2026-02-12 00:16:32.528728,product_view,179
9402,6060,2026-05-21 20:27:12.529700,page_view,500
9403,9385,2025-08-31 20:37:59.606206,product_view,177
9404,3063,2026-06-24 04:06:47.337132,page_view,431
9405,2481,2025-10-02 03:15:32.814072,purchase,197
9406,9712,2024-11-04 11:54:21.712222,add_to_cart,103
9407,871,2026-02-22 09:59:47.893227,product_view,120
9408,5233,2024-10-02 07:03:56.541632,purchase,465
9409,4431,2024-11-09 09:11:48.099057,add_to_cart,214
9410,9806,2026-02-04 09:04:25.615793,product_view,171
9411,2352,2026-05-04 00:30:18.176540,product_view,442
9412,3257,2025-06-04 16:50:17.321806,product_view,245
9413,8880,2025-06-03 18:38:04.794364,product_view,306
9414,9002,2024-12-10 04:46:41.362266,page_view,220
9415,6639,2025-06-23 10:53:20.363464,add_to_cart,36
9416,3447,2025-06-22 17:12:59.387997,product_view,72
9417,2498,2026-08-19 07:51:52.210886,add_to_cart,223
9418,8357,2024-12-26 11:46:17.607825,product_view,44
9419,7904,2026-01-11 07:20:03.299493,purchase,111
9420,2074,2025-06-15 11:31:09.402690,purchase,188
9421,8271,2025-09-20 04:22:35.259113,product_view,459
9422,2154,2025-05-13 01:47:30.485789,add_to_cart,439
9423,4657,2025-09-18 22:56:06.031774,page_view,212
9424,3179,2025-08-02 22:37:54.910710,purchase,422
9425,9683,2026-07-03 07:20:07.675935,add_to_cart,17
9426,9901,2026-07-29 13:05:55.825790,page_view,144
9427,9546,2025-07-03 05:00:26.415345,page_view,452
9428,5615,2026-02-02 16:15:39.953869,product_view,421
9429,8757,2025-06-08 19:54:28.188804,purchase,58
9430,8763,2025-06-30 05:50:19.681984,product_view,255
9431,4725,2025-11-08 20:28:49.369345,page_view,49
9432,2128,2025-11-02 10:48:10.220145,purchase,333
9433,934,2025-10-10 18:49:54.073807,page_view,396
9434,4175,2025-03-26 08:30:20.984339,add_to_cart,44
9435,9364,2026-01-15 07:54:11.111702,product_view,138
9436,3471,2024-10-13 12:24:39.951066,page_view,271
9437,218,2025-01-11 15:47:42.616038,page_view,469
9438,8135,2026-07-26 01:38:02.159552,purchase,332
9439,1718,2026-05-03 13:51:31.648489,page_view,5
9440,6754,2026-06-04 11:58:22.952269,page_view,128
9441,221,2026-02-25 14:43:55.736893,page_view,101
9442,1763,2026-02-18 16:55:57.386322,product_view,61
9443,2096,2025-02-10 01:38:39.964913,page_view,145
9444,7631,2025-01-12 04:22:28.152336,page_view,249
9445,5373,2025-10-02 06:05:40.700004,add_to_cart,33
9446,2066,2026-08-04 05:32:47.393349,add_to_cart,190
9447,445,2025-12-05 00:36:25.693856,add_to_cart,411
9448,552,2026-08-15 11:49:36.424891,add_to_cart,330
9449,6428,2026-04-24 12:44:24.170716,add_to_cart,389
9450,907,2025-09-14 17:20:05.301109,page_view,89
9451,492,2025-04-19 07:23:46.061460,purchase,366
9452,2314,2025-06-19 08:18:28.486280,product_view,60
9453,9783,2025-02-19 00:05:56.168044,purchase,487
9454,7493,2024-09-15 23:31:27.906240,purchase,430
9455,3774,2026-07-03 15:06:41.156451,product_view,96
9456,4415,2026-03-05 23:30:38.939328,page_view,352
9457,3492,2025-11-28 12:32:32.278706,add_to_cart,98
9458,5910,2024-11-29 05:11:11.590801,product_view,127
9459,5747,2024-11-07 16:21:55.422791,add_to_cart,137
9460,1476,2026-03-07 01:08:21.046950,add_to_cart,34
9461,7719,2025-12-01 14:06:03.913941,purchase,269
9462,7186,2025-01-12 16:28:11.640781,purchase,102
9463,2975,2025-11-14 14:40:00.897612,purchase,34
9464,4738,2025-06-19 21:16:23.098908,page_view,419
9465,2292,2025-08-03 02:46:13.398100,page_view,264
9466,1378,2024-11-06 23:17:14.909120,page_view,66
9467,316,2026-06-01 00:13:58.103563,product_view,280
9468,6325,2026-08-03 02:30:31.646509,page_view,178
9469,8874,2025-08-26 18:42:45.587557,add_to_cart,444
