order_item_id,order_id,product_id,quantity,unit_price
60492,20055,154,2,827.41
60493,20055,315,1,137.52
60494,20055,492,2,774.43
60495,20055,366,3,323.79
60496,20055,485,1,315.7
60497,20056,242,3,682.6
60498,20056,343,2,90.68
60499,20057,292,2,709.7
60500,20057,95,3,669.61
60501,20057,126,2,782.72
60502,20057,420,1,748.62
60503,20057,468,2,599.72
60504,20058,466,2,235.9
60505,20059,168,2,291.22
60506,20059,68,1,475.8
60507,20059,254,2,112.97
60508,20060,427,1,691.29
60509,20060,407,2,905.88
60510,20061,116,1,288.45
60511,20061,438,3,629.67
60512,20061,232,2,118.69
60513,20062,284,2,234.6
60514,20062,388,1,612.42
60515,20062,253,1,954.8
60516,20062,380,1,471.64
60517,20063,438,3,629.67
60518,20063,128,3,707.75
60519,20063,477,2,288.84
60520,20063,249,1,707.54
60521,20063,333,2,856.93
60522,20064,454,2,282.3
60523,20064,436,1,764.19
60524,20065,275,3,400.0
60525,20065,176,3,716.78
60526,20065,343,2,90.68
60527,20065,256,2,991.97
60528,20066,443,2,573.38
60529,20066,35,3,319.36
60530,20066,379,3,678.99
60531,20067,72,2,889.76
60532,20068,259,3,747.11
60533,20068,85,3,201.8
60534,20068,468,3,599.72
60535,20068,219,3,148.13
60536,20069,375,1,918.34
60537,20069,208,3,958.67
60538,20069,405,3,164.36
60539,20069,9,2,185.27
60540,20069,128,2,707.75
60541,20070,398,3,723.46
60542,20070,490,2,952.06
60543,20070,154,1,827.41
60544,20071,368,2,307.22
60545,20071,473,1,729.47
60546,20071,199,1,433.56
60547,20071,358,2,413.66
60548,20072,3,2,867.04
60549,20073,281,2,40.3
60550,20073,303,2,126.8
60551,20073,419,2,936.19
60552,20074,154,2,827.41
60553,20075,197,1,750.91
60554,20075,469,1,898.07
60555,20075,362,2,101.63
60556,20075,1,2,379.9
60557,20076,312,1,571.28
60558,20076,219,1,148.13
60559,20076,78,1,976.22
60560,20077,403,3,23.14
60561,20077,249,1,707.54
60562,20077,454,2,282.3
60563,20077,495,1,123.49
60564,20078,419,2,936.19
60565,20078,90,2,510.98
60566,20078,275,3,400.0
60567,20078,268,2,103.92
60568,20078,64,3,30.98
60569,20079,299,3,530.43
60570,20079,224,3,949.36
60571,20079,158,2,842.05
60572,20079,323,2,818.6
60573,20080,440,1,941.0
60574,20080,178,3,361.88
60575,20080,81,3,174.65
60576,20081,255,2,80.49
60577,20081,99,3,476.37
60578,20081,331,2,697.6
60579,20082,486,1,438.52
60580,20082,448,1,742.12
60581,20082,482,1,591.79
60582,20082,251,3,751.08
60583,20082,153,3,81.7
60584,20083,309,1,115.38
60585,20083,163,2,461.39
60586,20084,266,2,950.68
60587,20084,350,1,206.12
60588,20084,289,2,671.26
60589,20084,488,3,954.72
60590,20085,491,1,606.08
60591,20085,135,1,958.09
60592,20085,205,2,579.96
60593,20085,411,2,592.64
60594,20086,360,2,898.08
60595,20086,300,1,986.45
60596,20086,8,3,435.03
60597,20086,460,3,445.74
60598,20086,213,3,906.89
60599,20087,21,3,516.91
60600,20087,266,3,950.68
60601,20087,80,2,786.22
60602,20087,69,1,892.14
60603,20088,368,2,307.22
60604,20088,152,3,866.34
60605,20088,335,1,75.51
60606,20088,103,1,627.5
60607,20089,388,1,612.42
60608,20090,316,3,680.23
60609,20090,30,1,582.51
60610,20090,434,2,187.84
60611,20091,195,3,766.6
60612,20091,332,1,242.1
60613,20091,33,3,26.74
60614,20091,490,3,952.06
60615,20091,357,3,860.16
60616,20092,469,3,898.07
60617,20092,189,1,715.9
60618,20092,177,3,333.47
60619,20093,116,2,288.45
60620,20093,57,1,485.45
60621,20094,255,3,80.49
60622,20094,119,1,198.9
60623,20094,299,2,530.43
60624,20094,328,2,548.32
60625,20094,147,2,60.69
60626,20095,480,3,230.07
60627,20096,446,1,161.92
60628,20096,178,2,361.88
60629,20096,308,1,35.38
60630,20096,37,3,593.23
60631,20096,170,2,376.62
60632,20097,291,3,319.0
60633,20098,409,3,796.61
60634,20098,287,3,500.78
60635,20098,255,1,80.49
60636,20098,431,2,863.78
60637,20099,70,1,105.58
60638,20099,421,3,637.89
60639,20099,425,1,682.09
60640,20100,493,1,239.58
60641,20100,287,3,500.78
60642,20100,314,3,801.08
60643,20100,130,1,497.16
60644,20100,89,3,26.75
60645,20101,283,1,935.19
60646,20101,322,2,124.86
60647,20102,441,3,287.25
60648,20102,481,2,348.88
60649,20102,61,3,829.78
60650,20103,193,2,941.85
60651,20103,61,3,829.78
60652,20103,323,2,818.6
60653,20104,302,2,778.82
60654,20104,398,1,723.46
60655,20104,11,1,583.59
60656,20104,39,3,621.38
60657,20105,73,3,720.26
60658,20105,395,2,988.32
60659,20105,141,3,815.88
60660,20105,341,1,300.98
60661,20106,294,3,718.97
60662,20106,352,2,317.93
60663,20106,476,3,567.75
60664,20107,303,3,126.8
60665,20107,289,1,671.26
60666,20107,242,1,682.6
60667,20108,45,1,616.47
60668,20108,58,3,62.59
60669,20108,117,2,395.47
60670,20108,127,3,742.11
60671,20108,79,1,898.27
60672,20109,54,3,915.88
60673,20109,119,1,198.9
60674,20109,229,1,395.65
60675,20109,166,1,617.39
60676,20110,77,1,790.67
60677,20110,326,1,589.37
60678,20110,451,3,902.64
60679,20110,95,1,669.61
60680,20111,238,2,766.97
60681,20111,463,3,877.44
60682,20111,416,3,524.25
60683,20112,388,1,612.42
60684,20112,130,1,497.16
60685,20112,53,2,74.55
60686,20112,327,1,742.19
60687,20112,251,3,751.08
60688,20113,479,1,697.28
60689,20113,231,3,181.06
60690,20114,10,2,738.72
60691,20114,395,3,988.32
60692,20114,409,1,796.61
60693,20114,414,1,325.49
60694,20114,475,2,537.56
60695,20115,108,1,152.25
60696,20115,29,1,983.12
60697,20116,144,3,826.96
60698,20117,352,3,317.93
60699,20117,340,1,15.66
60700,20118,28,3,200.25
60701,20118,497,1,887.7
60702,20118,241,1,475.59
60703,20118,258,3,879.73
60704,20119,145,2,869.64
60705,20120,341,3,300.98
60706,20120,284,3,234.6
60707,20120,63,1,351.12
60708,20121,397,3,117.07
60709,20121,288,2,210.25
60710,20121,149,2,612.6
60711,20121,135,3,958.09
60712,20121,333,3,856.93
60713,20122,205,1,579.96
60714,20122,403,3,23.14
60715,20122,273,2,858.0
60716,20122,144,2,826.96
60717,20122,272,1,607.84
60718,20123,252,1,618.02
60719,20124,348,1,377.8
60720,20124,449,1,941.73
60721,20125,153,2,81.7
60722,20126,146,3,811.25
60723,20126,435,3,81.16
60724,20127,218,1,327.81
60725,20127,392,1,495.45
60726,20127,381,2,673.71
60727,20127,462,3,194.88
60728,20127,95,1,669.61
60729,20128,52,2,128.04
60730,20128,74,3,252.39
60731,20128,361,1,174.22
60732,20128,129,3,493.21
60733,20129,455,3,437.9
60734,20129,255,2,80.49
60735,20129,150,2,973.25
60736,20129,309,3,115.38
60737,20129,162,2,369.56
60738,20130,132,2,441.15
60739,20130,204,3,167.69
60740,20131,292,1,709.7
60741,20132,414,2,325.49
60742,20132,10,3,738.72
60743,20133,371,3,663.93
60744,20133,238,1,766.97
60745,20133,130,2,497.16
60746,20134,246,2,834.2
60747,20134,53,2,74.55
60748,20134,493,1,239.58
60749,20134,479,3,697.28
60750,20134,257,3,955.55
60751,20135,155,1,165.7
60752,20136,450,1,821.29
60753,20136,20,3,465.6
60754,20136,297,1,414.4
60755,20136,385,2,709.75
60756,20137,50,2,208.76
60757,20137,434,1,187.84
60758,20137,492,2,774.43
60759,20138,128,2,707.75
60760,20138,98,1,926.95
60761,20138,215,2,825.49
60762,20139,436,3,764.19
60763,20139,236,2,685.67
60764,20139,153,1,81.7
60765,20139,182,3,254.01
60766,20139,439,2,720.83
60767,20140,197,3,750.91
60768,20140,459,3,843.56
60769,20140,338,2,417.66
60770,20140,419,2,936.19
60771,20141,112,1,912.12
60772,20142,252,2,618.02
60773,20142,102,3,501.8
60774,20142,75,1,180.38
60775,20142,479,1,697.28
60776,20142,245,2,545.53
60777,20143,314,2,801.08
60778,20143,472,2,550.4
60779,20143,47,1,647.09
60780,20143,488,3,954.72
60781,20143,109,2,884.29
60782,20144,366,2,323.79
60783,20144,297,2,414.4
60784,20144,194,1,98.72
60785,20144,464,1,29.13
60786,20144,220,2,597.75
60787,20145,470,1,372.34
60788,20146,130,3,497.16
60789,20147,497,1,887.7
60790,20147,209,1,525.94
60791,20147,287,2,500.78
60792,20147,140,3,636.67
60793,20147,440,1,941.0
60794,20148,163,2,461.39
60795,20148,175,3,854.48
60796,20148,433,3,247.2
60797,20148,304,3,949.38
60798,20149,99,1,476.37
60799,20149,389,3,777.56
60800,20149,245,2,545.53
60801,20149,194,1,98.72
60802,20149,57,3,485.45
60803,20150,477,2,288.84
60804,20150,494,1,709.8
60805,20151,392,2,495.45
60806,20151,291,2,319.0
60807,20151,381,3,673.71
60808,20151,171,1,430.38
60809,20152,178,1,361.88
60810,20152,132,1,441.15
60811,20152,156,3,195.54
60812,20152,206,2,82.32
60813,20152,478,2,763.74
60814,20153,114,3,908.95
60815,20153,162,2,369.56
60816,20154,10,1,738.72
60817,20154,196,1,716.93
60818,20155,172,2,974.29
60819,20155,261,3,271.04
60820,20155,192,1,548.76
60821,20156,357,3,860.16
60822,20156,17,3,626.93
60823,20156,263,3,665.56
60824,20156,31,3,30.96
60825,20156,129,3,493.21
60826,20157,358,1,413.66
60827,20157,361,3,174.22
60828,20158,94,3,50.08
60829,20159,284,2,234.6
60830,20159,443,1,573.38
60831,20159,335,2,75.51
60832,20159,254,3,112.97
60833,20160,138,1,970.89
60834,20160,203,1,953.54
60835,20160,118,3,559.15
60836,20160,277,3,28.27
60837,20161,69,3,892.14
60838,20161,378,1,993.7
60839,20162,238,2,766.97
60840,20162,95,1,669.61
60841,20163,41,2,268.59
60842,20163,341,1,300.98
60843,20163,475,2,537.56
60844,20164,179,3,259.81
60845,20164,211,2,594.4
60846,20165,210,1,851.8
60847,20165,70,2,105.58
60848,20165,421,1,637.89
60849,20165,97,2,311.2
60850,20165,57,3,485.45
60851,20166,170,3,376.62
60852,20166,478,3,763.74
60853,20167,42,3,636.98
60854,20167,296,3,674.95
60855,20167,492,1,774.43
60856,20168,190,3,333.71
60857,20168,58,1,62.59
60858,20168,255,3,80.49
60859,20168,428,2,130.34
60860,20168,6,3,494.99
60861,20169,230,2,220.06
60862,20169,102,1,501.8
60863,20170,217,2,534.48
60864,20170,387,1,94.77
60865,20170,263,3,665.56
60866,20171,248,1,428.46
60867,20171,223,2,479.18
60868,20171,453,2,150.13
60869,20172,408,3,771.26
60870,20172,448,3,742.12
60871,20172,413,1,55.58
60872,20172,182,1,254.01
60873,20173,63,1,351.12
60874,20174,288,1,210.25
60875,20174,443,3,573.38
60876,20174,391,2,374.69
60877,20175,22,3,453.15
60878,20175,283,1,935.19
60879,20175,61,2,829.78
60880,20175,47,1,647.09
60881,20176,427,3,691.29
60882,20176,255,3,80.49
60883,20176,366,1,323.79
60884,20176,226,2,963.23
60885,20176,285,2,649.33
60886,20177,177,1,333.47
60887,20177,3,1,867.04
60888,20177,472,2,550.4
60889,20177,173,1,942.72
60890,20177,370,1,575.65
60891,20178,73,3,720.26
60892,20178,213,3,906.89
60893,20178,470,1,372.34
60894,20179,14,2,216.03
60895,20179,98,1,926.95
60896,20180,416,1,524.25
60897,20180,71,2,634.1
60898,20180,335,3,75.51
60899,20181,117,3,395.47
60900,20182,171,3,430.38
60901,20182,27,2,895.11
60902,20182,256,1,991.97
60903,20182,41,1,268.59
60904,20183,7,3,23.94
60905,20184,455,3,437.9
60906,20185,254,2,112.97
60907,20185,17,1,626.93
60908,20186,95,3,669.61
60909,20187,220,3,597.75
60910,20187,298,2,105.98
60911,20187,151,2,594.68
60912,20188,179,1,259.81
60913,20188,175,3,854.48
60914,20188,204,2,167.69
60915,20189,396,3,428.07
60916,20190,70,3,105.58
60917,20190,413,1,55.58
60918,20190,11,3,583.59
60919,20190,205,1,579.96
60920,20191,437,1,71.06
60921,20191,175,3,854.48
60922,20192,227,3,870.07
60923,20192,60,2,835.58
60924,20192,310,3,130.41
60925,20192,469,2,898.07
60926,20193,11,3,583.59
60927,20193,376,2,321.64
60928,20193,480,1,230.07
60929,20193,205,2,579.96
60930,20193,269,3,696.82
60931,20194,43,2,45.39
60932,20194,443,2,573.38
60933,20194,497,3,887.7
60934,20194,406,1,387.08
60935,20195,403,2,23.14
60936,20195,60,3,835.58
60937,20195,321,2,610.05
60938,20195,359,1,321.91
60939,20196,156,3,195.54
60940,20196,31,1,30.96
60941,20196,496,2,828.13
60942,20196,18,2,239.81
60943,20196,310,3,130.41
60944,20197,98,3,926.95
60945,20198,498,1,507.87
60946,20198,201,2,827.05
60947,20198,329,3,90.61
60948,20198,230,2,220.06
60949,20198,300,3,986.45
60950,20199,448,1,742.12
60951,20200,151,3,594.68
60952,20200,381,2,673.71
60953,20200,231,3,181.06
60954,20200,156,1,195.54
60955,20200,35,3,319.36
60956,20201,409,2,796.61
60957,20202,92,1,789.45
60958,20202,452,2,236.05
60959,20202,366,2,323.79
60960,20202,372,2,183.2
60961,20203,57,1,485.45
60962,20203,466,2,235.9
60963,20203,486,2,438.52
60964,20204,297,3,414.4
60965,20204,216,2,895.44
60966,20204,124,1,340.28
60967,20204,184,2,174.88
60968,20204,379,3,678.99
60969,20205,154,2,827.41
60970,20205,271,2,637.66
60971,20206,2,3,915.3
60972,20206,177,2,333.47
60973,20207,70,2,105.58
60974,20207,187,2,324.83
60975,20207,413,2,55.58
60976,20207,399,2,229.2
60977,20207,5,1,887.21
60978,20208,135,1,958.09
60979,20209,174,3,61.57
60980,20209,421,2,637.89
60981,20209,215,3,825.49
60982,20209,198,1,404.17
60983,20210,411,1,592.64
60984,20211,331,2,697.6
60985,20211,411,1,592.64
60986,20211,74,1,252.39
60987,20212,363,2,396.81
60988,20213,475,2,537.56
60989,20213,234,2,216.24
60990,20214,345,3,19.97
60991,20214,290,3,796.22
60992,20215,278,2,456.57
60993,20215,79,3,898.27
60994,20215,439,3,720.83
60995,20215,479,2,697.28
60996,20215,488,1,954.72
60997,20216,334,2,844.36
60998,20216,87,1,457.22
60999,20216,353,1,949.68
61000,20217,191,2,336.81
61001,20218,259,1,747.11
61002,20218,111,3,162.82
61003,20218,425,1,682.09
61004,20218,17,3,626.93
61005,20218,124,3,340.28
61006,20219,90,1,510.98
61007,20219,147,1,60.69
61008,20220,222,1,192.03
61009,20221,288,3,210.25
61010,20221,433,1,247.2
61011,20221,35,3,319.36
61012,20221,114,2,908.95
61013,20222,327,2,742.19
61014,20222,260,2,192.52
61015,20222,355,2,179.81
61016,20222,428,2,130.34
61017,20223,310,1,130.41
61018,20223,68,2,475.8
61019,20223,120,2,261.26
61020,20224,375,3,918.34
61021,20224,368,3,307.22
61022,20224,401,2,363.8
61023,20224,288,3,210.25
61024,20225,100,3,366.72
61025,20226,190,1,333.71
61026,20227,26,3,878.6
61027,20227,373,3,365.85
61028,20227,467,3,357.63
61029,20227,9,3,185.27
61030,20228,242,3,682.6
61031,20228,354,1,929.83
61032,20229,335,3,75.51
61033,20229,29,2,983.12
61034,20230,46,2,30.31
61035,20230,242,1,682.6
61036,20230,273,2,858.0
61037,20231,400,3,514.2
61038,20231,92,2,789.45
61039,20231,387,3,94.77
61040,20231,413,2,55.58
61041,20232,164,2,761.97
61042,20232,223,1,479.18
61043,20232,272,1,607.84
61044,20232,409,1,796.61
61045,20232,347,1,237.79
61046,20233,116,2,288.45
61047,20233,124,3,340.28
61048,20233,228,3,263.84
61049,20234,418,3,180.72
61050,20235,213,2,906.89
61051,20235,15,2,567.08
61052,20235,458,2,699.58
61053,20235,366,3,323.79
61054,20235,7,3,23.94
61055,20236,457,3,407.43
61056,20236,371,2,663.93
61057,20237,355,1,179.81
61058,20237,415,3,537.01
61059,20237,475,3,537.56
61060,20238,397,1,117.07
61061,20238,66,1,765.03
61062,20238,282,1,345.7
61063,20238,475,1,537.56
61064,20239,415,3,537.01
61065,20240,5,1,887.21
61066,20241,82,1,682.16
61067,20241,12,1,509.59
61068,20241,236,1,685.67
61069,20241,64,2,30.98
61070,20242,314,2,801.08
61071,20242,73,2,720.26
61072,20242,469,2,898.07
61073,20242,376,2,321.64
61074,20243,435,1,81.16
61075,20243,243,2,325.42
61076,20243,260,2,192.52
61077,20244,170,3,376.62
61078,20245,383,2,489.63
61079,20245,431,1,863.78
61080,20245,414,1,325.49
61081,20245,173,1,942.72
61082,20245,474,3,212.42
61083,20246,402,3,55.09
61084,20246,364,1,167.17
61085,20247,406,1,387.08
61086,20248,430,2,155.88
61087,20248,105,1,461.31
61088,20248,100,2,366.72
61089,20248,278,2,456.57
61090,20248,19,3,646.32
61091,20249,255,3,80.49
61092,20249,439,2,720.83
61093,20249,235,3,621.12
61094,20249,84,2,478.25
61095,20249,426,1,452.52
61096,20250,298,1,105.98
61097,20250,279,1,725.42
61098,20250,414,3,325.49
61099,20251,117,1,395.47
61100,20252,187,2,324.83
61101,20253,53,2,74.55
61102,20254,174,3,61.57
61103,20254,136,2,386.44
61104,20254,183,2,604.14
61105,20255,119,1,198.9
61106,20255,230,1,220.06
61107,20256,446,1,161.92
61108,20256,287,1,500.78
61109,20257,335,3,75.51
61110,20258,265,3,898.9
61111,20259,364,1,167.17
61112,20260,52,3,128.04
61113,20260,214,2,656.29
61114,20260,148,2,405.96
61115,20260,165,2,273.99
61116,20261,494,3,709.8
61117,20261,120,3,261.26
61118,20262,361,1,174.22
61119,20263,228,2,263.84
61120,20264,219,3,148.13
61121,20264,199,1,433.56
61122,20265,122,3,240.4
61123,20266,460,3,445.74
61124,20267,35,2,319.36
61125,20268,8,1,435.03
61126,20268,484,2,21.09
61127,20269,109,1,884.29
61128,20269,432,1,613.41
61129,20269,48,1,822.91
61130,20269,306,1,143.37
61131,20270,37,3,593.23
61132,20270,403,3,23.14
61133,20270,50,3,208.76
61134,20270,404,1,140.01
61135,20271,113,1,86.86
61136,20271,194,1,98.72
61137,20271,168,2,291.22
61138,20271,294,3,718.97
61139,20272,67,1,445.26
61140,20272,81,3,174.65
61141,20272,368,2,307.22
61142,20273,308,1,35.38
61143,20273,408,2,771.26
61144,20273,236,3,685.67
61145,20273,82,1,682.16
61146,20274,111,2,162.82
61147,20274,72,3,889.76
61148,20274,287,2,500.78
61149,20275,220,2,597.75
61150,20275,412,3,989.44
61151,20276,301,3,174.33
61152,20276,463,1,877.44
61153,20276,386,3,12.43
61154,20277,20,1,465.6
61155,20277,140,2,636.67
61156,20277,179,2,259.81
61157,20278,144,3,826.96
61158,20278,109,1,884.29
61159,20278,140,3,636.67
61160,20278,69,3,892.14
61161,20278,386,3,12.43
61162,20279,243,2,325.42
61163,20280,245,2,545.53
61164,20281,141,1,815.88
61165,20281,154,3,827.41
61166,20281,47,3,647.09
61167,20282,239,2,895.36
61168,20282,269,3,696.82
61169,20282,283,2,935.19
61170,20283,370,1,575.65
61171,20283,495,3,123.49
61172,20283,351,1,12.93
61173,20283,251,1,751.08
61174,20284,451,1,902.64
61175,20284,416,1,524.25
61176,20284,167,3,993.84
61177,20284,403,2,23.14
61178,20284,256,3,991.97
61179,20285,466,1,235.9
61180,20285,26,3,878.6
61181,20285,148,1,405.96
61182,20285,308,3,35.38
61183,20286,191,2,336.81
61184,20286,33,2,26.74
61185,20286,36,2,978.79
61186,20286,38,3,276.09
61187,20287,84,1,478.25
61188,20287,78,2,976.22
61189,20287,479,1,697.28
61190,20287,431,1,863.78
61191,20287,361,1,174.22
61192,20288,308,1,35.38
61193,20288,258,3,879.73
61194,20288,241,1,475.59
61195,20288,443,2,573.38
61196,20289,217,3,534.48
61197,20289,210,3,851.8
61198,20290,321,1,610.05
61199,20290,362,2,101.63
61200,20290,220,3,597.75
61201,20290,293,1,636.27
61202,20291,337,1,794.25
61203,20291,432,3,613.41
61204,20291,198,2,404.17
61205,20291,34,2,759.72
61206,20291,184,3,174.88
61207,20292,265,3,898.9
61208,20292,111,3,162.82
61209,20292,76,1,433.13
61210,20292,276,2,236.7
61211,20293,173,2,942.72
61212,20293,272,3,607.84
61213,20293,180,1,610.46
61214,20293,264,2,294.34
61215,20293,266,1,950.68
61216,20294,86,3,388.97
61217,20294,410,2,219.29
61218,20294,456,1,932.51
61219,20294,246,3,834.2
61220,20294,186,1,223.07
61221,20295,35,2,319.36
61222,20296,477,1,288.84
61223,20296,307,1,137.29
61224,20296,208,2,958.67
61225,20296,238,3,766.97
61226,20296,139,1,470.14
61227,20297,368,2,307.22
61228,20297,161,1,673.65
61229,20297,32,2,502.05
61230,20297,221,3,861.13
61231,20298,365,1,453.65
61232,20298,53,2,74.55
61233,20298,316,1,680.23
61234,20299,197,1,750.91
61235,20299,114,3,908.95
61236,20300,198,2,404.17
61237,20300,236,2,685.67
61238,20300,254,2,112.97
61239,20301,474,1,212.42
61240,20302,453,1,150.13
61241,20302,211,3,594.4
61242,20302,406,1,387.08
61243,20302,386,1,12.43
61244,20303,76,2,433.13
61245,20303,218,2,327.81
61246,20304,362,2,101.63
61247,20304,191,1,336.81
61248,20304,248,3,428.46
61249,20305,465,3,179.3
61250,20305,215,2,825.49
61251,20306,426,1,452.52
61252,20306,45,3,616.47
61253,20306,142,2,856.54
61254,20307,402,1,55.09
61255,20307,137,3,344.9
61256,20307,466,3,235.9
61257,20307,494,2,709.8
61258,20307,300,1,986.45
61259,20308,54,2,915.88
61260,20308,64,3,30.98
61261,20309,497,3,887.7
61262,20309,378,1,993.7
61263,20309,343,2,90.68
61264,20309,416,3,524.25
61265,20310,390,3,266.63
61266,20311,155,2,165.7
61267,20311,45,2,616.47
61268,20311,274,3,491.55
61269,20311,177,3,333.47
61270,20311,200,3,959.98
61271,20312,130,2,497.16
61272,20313,132,1,441.15
61273,20313,379,1,678.99
61274,20314,149,3,612.6
61275,20314,484,1,21.09
61276,20314,162,1,369.56
61277,20315,411,3,592.64
61278,20315,340,1,15.66
61279,20315,333,3,856.93
61280,20316,229,2,395.65
61281,20316,266,2,950.68
61282,20316,79,3,898.27
61283,20316,414,1,325.49
61284,20316,485,2,315.7
61285,20317,310,2,130.41
61286,20317,323,2,818.6
61287,20318,81,1,174.65
61288,20318,55,3,628.67
61289,20319,152,1,866.34
61290,20319,98,1,926.95
61291,20319,373,1,365.85
61292,20320,437,3,71.06
61293,20320,76,1,433.13
61294,20320,210,3,851.8
61295,20320,104,2,802.41
61296,20320,18,3,239.81
61297,20321,243,2,325.42
61298,20321,447,2,136.95
61299,20321,46,3,30.31
61300,20322,435,1,81.16
61301,20322,171,3,430.38
61302,20323,283,2,935.19
61303,20323,486,1,438.52
61304,20323,468,1,599.72
61305,20324,499,1,186.45
61306,20324,426,1,452.52
61307,20324,243,2,325.42
61308,20324,45,3,616.47
61309,20325,466,3,235.9
61310,20326,33,1,26.74
61311,20326,163,2,461.39
61312,20326,84,1,478.25
61313,20326,374,3,264.61
61314,20327,26,2,878.6
61315,20327,84,2,478.25
61316,20327,166,3,617.39
61317,20327,59,2,236.83
61318,20327,348,3,377.8
61319,20328,339,3,930.13
61320,20328,68,1,475.8
61321,20329,356,3,195.28
61322,20329,142,1,856.54
61323,20329,94,1,50.08
61324,20329,176,1,716.78
61325,20329,110,1,822.7
61326,20330,112,3,912.12
61327,20330,430,2,155.88
61328,20331,344,1,719.63
61329,20331,316,2,680.23
61330,20331,498,2,507.87
61331,20332,1,1,379.9
61332,20333,493,1,239.58
61333,20333,279,2,725.42
61334,20334,374,3,264.61
61335,20334,489,2,77.25
61336,20335,396,3,428.07
61337,20335,302,2,778.82
61338,20335,470,3,372.34
61339,20336,252,1,618.02
61340,20336,473,1,729.47
61341,20337,240,2,222.31
61342,20337,57,3,485.45
61343,20337,419,1,936.19
61344,20337,388,1,612.42
61345,20337,83,3,876.37
61346,20338,261,2,271.04
61347,20339,83,1,876.37
61348,20339,274,3,491.55
61349,20339,384,3,844.03
61350,20339,445,3,688.85
61351,20339,153,3,81.7
61352,20340,263,3,665.56
61353,20340,98,1,926.95
61354,20340,211,1,594.4
61355,20340,444,1,990.29
61356,20341,165,2,273.99
61357,20341,251,1,751.08
61358,20341,402,3,55.09
61359,20341,461,2,661.02
61360,20341,106,1,117.91
61361,20342,345,1,19.97
61362,20343,214,2,656.29
61363,20343,273,1,858.0
61364,20343,96,1,874.65
61365,20343,329,3,90.61
61366,20343,237,1,449.51
61367,20344,234,2,216.24
61368,20344,303,1,126.8
61369,20344,486,1,438.52
61370,20344,241,1,475.59
61371,20345,285,3,649.33
61372,20345,179,1,259.81
61373,20346,81,2,174.65
61374,20346,143,1,863.46
61375,20346,445,2,688.85
61376,20346,372,2,183.2
61377,20346,254,2,112.97
61378,20347,66,2,765.03
61379,20347,339,1,930.13
61380,20347,177,2,333.47
61381,20347,192,3,548.76
61382,20348,427,2,691.29
61383,20349,229,2,395.65
61384,20349,227,2,870.07
61385,20349,117,2,395.47
61386,20349,64,2,30.98
61387,20349,155,3,165.7
61388,20350,174,2,61.57
61389,20350,220,3,597.75
61390,20351,27,2,895.11
61391,20352,347,3,237.79
61392,20352,392,3,495.45
61393,20352,16,3,149.36
61394,20353,274,3,491.55
61395,20353,440,2,941.0
61396,20353,54,2,915.88
61397,20353,381,3,673.71
61398,20354,114,3,908.95
61399,20354,18,1,239.81
61400,20354,374,2,264.61
61401,20355,473,2,729.47
61402,20355,345,2,19.97
61403,20355,398,1,723.46
61404,20355,231,1,181.06
61405,20355,338,2,417.66
61406,20356,254,2,112.97
61407,20356,312,2,571.28
61408,20357,499,3,186.45
61409,20357,336,2,319.28
61410,20358,201,1,827.05
61411,20358,18,3,239.81
61412,20358,93,2,932.11
61413,20358,227,1,870.07
61414,20359,379,1,678.99
61415,20359,243,3,325.42
61416,20360,272,1,607.84
61417,20361,222,2,192.03
61418,20361,485,1,315.7
61419,20362,32,1,502.05
61420,20362,50,2,208.76
61421,20362,487,2,124.89
61422,20362,363,2,396.81
61423,20363,277,3,28.27
61424,20363,80,2,786.22
61425,20363,292,1,709.7
61426,20363,452,3,236.05
61427,20363,230,3,220.06
61428,20364,308,1,35.38
61429,20365,441,3,287.25
61430,20365,136,3,386.44
61431,20366,420,3,748.62
61432,20367,151,2,594.68
61433,20368,490,3,952.06
61434,20368,61,3,829.78
61435,20369,300,3,986.45
61436,20369,362,1,101.63
61437,20370,271,1,637.66
61438,20370,440,1,941.0
61439,20370,333,2,856.93
61440,20370,82,1,682.16
61441,20370,198,1,404.17
61442,20371,168,2,291.22
61443,20372,153,2,81.7
61444,20373,367,1,695.69
61445,20373,144,3,826.96
61446,20373,15,3,567.08
61447,20373,178,2,361.88
61448,20373,490,3,952.06
61449,20374,247,3,883.23
61450,20375,466,3,235.9
61451,20375,144,2,826.96
61452,20375,94,1,50.08
61453,20375,120,3,261.26
61454,20375,10,1,738.72
61455,20376,469,3,898.07
61456,20377,366,3,323.79
61457,20378,487,1,124.89
61458,20379,81,1,174.65
61459,20379,280,2,654.82
61460,20380,265,3,898.9
61461,20380,123,2,714.94
61462,20380,20,2,465.6
61463,20381,302,1,778.82
61464,20381,412,2,989.44
61465,20382,452,1,236.05
61466,20382,388,2,612.42
61467,20382,328,1,548.32
61468,20383,303,3,126.8
61469,20383,279,2,725.42
61470,20384,207,1,29.82
61471,20384,117,1,395.47
61472,20384,176,1,716.78
61473,20384,418,2,180.72
61474,20384,364,3,167.17
61475,20385,232,3,118.69
61476,20385,475,2,537.56
61477,20385,35,1,319.36
61478,20385,412,3,989.44
61479,20386,66,1,765.03
61480,20386,393,2,175.17
61481,20386,229,3,395.65
61482,20387,93,1,932.11
61483,20387,310,1,130.41
61484,20387,424,1,867.47
61485,20388,296,1,674.95
61486,20389,330,1,393.42
61487,20389,57,3,485.45
61488,20389,486,1,438.52
61489,20389,121,2,974.14
